play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_seconds
1292,387,2024-12-28 09:43:11.953,2024-12-28 18:24:11.953,MOBILE,ABORTED,1388,31260.0
1293,338,2024-07-10 23:35:30.430,2024-07-11 03:46:30.430,MOBILE,COMPLETED,782,15060.0
1294,497,2024-12-16 20:50:15.195,2024-12-17 04:09:15.195,MOBILE,ABORTED,409,26340.0
1295,212,2024-02-18 08:08:31.225,2024-02-18 13:58:31.225,MOBILE,TIMEOUT,3362,21000.0
1296,351,2024-11-22 14:52:20.665,2024-11-22 16:35:20.665,MOBILE,TIMEOUT,3080,6180.0
1297,160,2024-10-03 04:21:08.083,2024-10-03 07:31:08.083,BROWSER,TIMEOUT,594,11400.0
1298,386,2024-10-08 22:03:21.550,2024-10-09 04:54:21.550,MOBILE,ABORTED,3532,24660.0
1299,337,2024-12-28 20:43:27.522,2024-12-29 06:37:27.522,BROWSER,TIMEOUT,4254,35640.0
1300,196,2024-12-24 22:49:06.551,2024-12-24 22:58:06.551,BROWSER,COMPLETED,2544,540.0
1301,250,2024-11-29 19:15:09.147,2024-11-29 23:58:09.147,BROWSER,COMPLETED,3454,16980.0
1302,96,2024-05-23 20:07:48.520,2024-05-23 20:37:48.520,BROWSER,COMPLETED,3501,1800.0
1303,149,2024-12-27 18:14:26.594,2024-12-28 03:23:26.594,BROWSER,ABORTED,1733,32940.0
1304,43,2024-12-18 01:26:56.173,2024-12-18 07:56:56.173,MOBILE,ABORTED,3610,23400.0
1305,90,2024-11-10 21:17:26.361,2024-11-11 03:37:26.361,BROWSER,ABORTED,1930,22800.0
1306,452,2024-12-28 20:14:05.587,2024-12-29 01:53:05.587,MOBILE,ABORTED,2476,20340.0
1308,422,2024-12-17 06:15:21.408,2024-12-17 14:30:21.408,BROWSER,COMPLETED,3759,29700.0
1309,61,2024-12-02 02:53:27.929,2024-12-02 11:28:27.929,MOBILE,COMPLETED,663,30900.0
1310,146,2024-09-03 19:11:58.457,2024-09-04 04:21:58.457,BROWSER,COMPLETED,1736,33000.0
1311,262,2024-12-26 14:47:47.380,2024-12-26 15:36:47.380,MOBILE,ABORTED,4292,2940.0
1312,8,2024-11-20 12:01:53.033,2024-11-20 17:32:53.033,MOBILE,ABORTED,1541,19860.0
1313,429,2024-10-31 12:40:03.340,2024-10-31 18:17:03.340,MOBILE,ABORTED,3383,20220.0
1314,385,2024-12-04 23:23:39.098,2024-12-05 00:52:39.098,BROWSER,ABORTED,2631,5340.0
1315,293,2024-12-30 13:35:22.879,2024-12-30 19:54:22.879,BROWSER,TIMEOUT,877,22740.0
1316,326,2024-12-18 17:59:31.996,2024-12-18 19:35:31.996,BROWSER,COMPLETED,2761,5760.0
1317,39,2024-08-11 20:58:38.159,2024-08-12 04:30:38.159,BROWSER,TIMEOUT,371,27120.0
1318,481,2024-12-01 14:59:15.258,2024-12-01 16:13:15.258,MOBILE,COMPLETED,4279,4440.0
1319,297,2024-12-11 21:24:55.649,2024-12-12 04:39:55.649,MOBILE,COMPLETED,116,26100.0
1320,110,2024-12-28 01:49:33.218,2024-12-28 04:01:33.218,BROWSER,TIMEOUT,3316,7920.0
1321,211,2024-12-29 14:45:38.414,2024-12-30 00:28:38.414,BROWSER,ABORTED,2840,34980.0
1322,235,2024-04-25 20:24:15.280,2024-04-26 00:31:15.280,BROWSER,ABORTED,4658,14820.0
1323,71,2024-12-29 02:25:08.574,2024-12-29 07:34:08.574,BROWSER,COMPLETED,4603,18540.0
1324,463,2024-12-30 14:05:03.513,2024-12-30 19:33:03.513,MOBILE,ABORTED,929,19680.0
1325,4,2024-08-26 19:52:11.068,2024-08-26 22:27:11.068,MOBILE,ABORTED,2164,9300.0
1326,373,2024-01-01 10:31:55.209,2024-01-01 18:49:55.209,BROWSER,ABORTED,2832,29880.0
1327,232,2024-12-18 00:21:41.127,2024-12-18 04:22:41.127,MOBILE,ABORTED,3887,14460.0
1328,434,2024-12-27 06:41:08.274,2024-12-27 11:40:08.274,BROWSER,COMPLETED,897,17940.0
1329,453,2024-07-14 02:53:44.120,2024-07-14 07:37:44.120,MOBILE,ABORTED,1076,17040.0
1330,441,2024-09-17 17:57:23.587,2024-09-17 19:32:23.587,MOBILE,TIMEOUT,2476,5700.0
1331,195,2024-12-30 08:53:56.010,2024-12-30 18:22:56.010,BROWSER,COMPLETED,452,34140.0
1332,339,2024-12-30 14:16:23.549,2024-12-30 14:34:23.549,BROWSER,TIMEOUT,3270,1080.0
1333,402,2024-12-26 02:09:26.578,2024-12-26 04:16:26.578,MOBILE,TIMEOUT,226,7620.0
1335,462,2024-11-05 20:02:45.736,2024-11-05 22:20:45.736,BROWSER,COMPLETED,3521,8280.0
1336,81,2024-10-28 16:11:20.393,2024-10-28 19:02:20.393,MOBILE,ABORTED,2886,10260.0
1337,246,2024-12-30 12:30:35.072,2024-12-30 16:48:35.072,MOBILE,TIMEOUT,3303,15480.0
1338,7,2024-11-13 05:08:13.069,2024-11-13 11:11:13.069,MOBILE,TIMEOUT,2960,21780.0
1339,462,2024-11-07 05:02:29.800,2024-11-07 07:11:29.800,MOBILE,COMPLETED,2547,7740.0
1340,174,2024-12-28 14:02:06.171,2024-12-28 15:09:06.171,MOBILE,COMPLETED,3044,4020.0
1341,72,2024-12-14 16:30:10.604,2024-12-14 23:04:10.604,BROWSER,COMPLETED,1869,23640.0
1342,407,2024-10-31 14:52:54.550,2024-10-31 15:13:54.550,BROWSER,ABORTED,2292,1260.0
1343,199,2024-11-26 17:55:15.855,2024-11-26 18:34:15.855,BROWSER,TIMEOUT,4670,2340.0
1345,404,2024-11-22 23:23:46.530,2024-11-23 06:01:46.530,BROWSER,ABORTED,3089,23880.0
1346,177,2024-10-26 16:37:34.241,2024-10-27 00:46:34.241,MOBILE,ABORTED,2035,29340.0
1347,352,2024-11-25 21:30:06.308,2024-11-25 22:42:06.308,MOBILE,ABORTED,377,4320.0
1348,290,2024-12-29 05:40:48.788,2024-12-29 10:15:48.788,BROWSER,COMPLETED,3061,16500.0
1349,368,2024-12-28 01:21:17.886,2024-12-28 07:16:17.886,MOBILE,TIMEOUT,4143,21300.0
1350,57,2024-12-30 20:49:06.837,2024-12-30 23:43:06.837,MOBILE,TIMEOUT,3100,10440.0
1352,302,2024-09-25 22:17:59.624,2024-09-26 08:01:59.624,MOBILE,TIMEOUT,3176,35040.0
1353,321,2024-12-21 07:16:20.815,2024-12-21 08:53:20.815,MOBILE,TIMEOUT,3849,5820.0
1354,251,2024-11-19 00:11:28.989,2024-11-19 07:46:28.989,BROWSER,COMPLETED,4066,27300.0
1355,358,2024-10-23 05:19:08.390,2024-10-23 06:19:08.390,BROWSER,COMPLETED,2054,3600.0
1357,84,2024-11-01 23:18:30.450,2024-11-02 03:22:30.450,BROWSER,TIMEOUT,740,14640.0
1358,43,2024-12-28 17:55:47.744,2024-12-28 18:32:47.744,BROWSER,COMPLETED,2222,2220.0
1359,135,2024-12-23 22:49:20.784,2024-12-24 05:47:20.784,MOBILE,ABORTED,3985,25080.0
1360,5,2024-12-30 14:43:39.112,2024-12-30 16:53:39.112,BROWSER,COMPLETED,4403,7800.0
1361,3,2024-12-30 11:45:01.905,2024-12-30 16:25:01.905,BROWSER,ABORTED,3178,16800.0
1362,311,2024-12-13 20:56:32.403,2024-12-14 04:34:32.403,MOBILE,ABORTED,4435,27480.0
1363,68,2024-12-27 19:55:43.622,2024-12-28 05:43:43.622,BROWSER,COMPLETED,932,35280.0
1364,46,2024-12-28 14:45:01.497,2024-12-28 20:25:01.497,BROWSER,TIMEOUT,804,20400.0
1365,359,2024-12-15 00:17:03.266,2024-12-15 04:06:03.266,BROWSER,TIMEOUT,803,13740.0
1366,276,2024-12-30 09:20:03.248,2024-12-30 10:33:03.248,BROWSER,TIMEOUT,4240,4380.0
1367,426,2024-11-06 18:45:02.909,2024-11-07 04:32:02.909,MOBILE,COMPLETED,628,35220.0
1369,47,2024-10-05 00:17:40.726,2024-10-05 07:49:40.726,MOBILE,COMPLETED,4399,27120.0
1370,375,2024-12-29 12:08:49.447,2024-12-29 19:51:49.447,BROWSER,COMPLETED,1421,27780.0
1371,299,2024-12-30 14:27:58.127,2024-12-30 20:30:58.127,BROWSER,ABORTED,3111,21780.0
1372,339,2024-12-30 18:49:58.020,2024-12-30 20:54:58.020,MOBILE,ABORTED,4951,7500.0
1373,171,2024-10-08 04:42:40.440,2024-10-08 13:34:40.440,MOBILE,COMPLETED,2874,31920.0
1374,270,2024-12-25 04:55:57.930,2024-12-25 10:40:57.930,BROWSER,TIMEOUT,4111,20700.0
1375,375,2024-12-29 23:16:54.472,2024-12-30 06:47:54.472,MOBILE,TIMEOUT,1635,27060.0
1376,228,2024-10-12 17:42:58.891,2024-10-13 00:33:58.891,MOBILE,TIMEOUT,3321,24660.0
1377,324,2024-03-24 09:36:55.333,2024-03-24 15:52:55.333,MOBILE,TIMEOUT,3438,22560.0
1378,385,2024-12-20 22:57:35.238,2024-12-21 04:42:35.238,BROWSER,COMPLETED,4510,20700.0
1379,196,2024-12-27 12:41:13.758,2024-12-27 20:44:13.758,BROWSER,ABORTED,4273,28980.0
1380,368,2024-12-28 15:19:26.092,2024-12-28 17:18:26.092,MOBILE,COMPLETED,896,7140.0
1381,370,2024-12-30 10:42:39.959,2024-12-30 16:24:39.959,BROWSER,ABORTED,1308,20520.0
1382,320,2024-12-30 07:24:36.859,2024-12-30 16:25:36.859,BROWSER,TIMEOUT,3633,32460.0
1383,328,2024-09-28 01:12:26.018,2024-09-28 06:19:26.018,MOBILE,COMPLETED,328,18420.0
1384,452,2024-12-29 17:41:12.247,2024-12-29 18:10:12.247,MOBILE,TIMEOUT,4829,1740.0
1385,472,2024-12-09 13:40:17.276,2024-12-09 14:38:17.276,MOBILE,COMPLETED,3837,3480.0
1386,414,2024-10-11 10:36:02.842,2024-10-11 19:33:02.842,MOBILE,ABORTED,168,32220.0
1387,447,2024-12-13 03:06:42.598,2024-12-13 12:58:42.598,BROWSER,TIMEOUT,2754,35520.0
1388,349,2024-12-29 20:49:02.244,2024-12-30 06:42:02.244,MOBILE,ABORTED,3139,35580.0
1389,496,2024-08-30 03:09:03.558,2024-08-30 06:10:03.558,BROWSER,COMPLETED,1654,10860.0
1390,186,2024-12-30 06:29:53.028,2024-12-30 09:55:53.028,MOBILE,ABORTED,536,12360.0
1391,91,2024-12-29 07:58:00.228,2024-12-29 10:19:00.228,BROWSER,ABORTED,574,8460.0
1393,416,2024-11-26 12:44:37.886,2024-11-26 14:06:37.886,BROWSER,COMPLETED,4768,4920.0
1394,345,2024-11-22 03:47:20.492,2024-11-22 04:10:20.492,BROWSER,ABORTED,1313,1380.0
1395,117,2024-11-28 13:16:51.898,2024-11-28 21:20:51.898,BROWSER,COMPLETED,4135,29040.0
1396,156,2024-12-29 17:33:11.361,2024-12-30 01:16:11.361,BROWSER,TIMEOUT,604,27780.0
1397,389,2024-10-24 17:14:05.605,2024-10-24 20:37:05.605,BROWSER,COMPLETED,3539,12180.0
1398,155,2024-04-27 06:07:51.498,2024-04-27 09:47:51.498,MOBILE,ABORTED,920,13200.0
1399,347,2024-12-27 08:15:22.704,2024-12-27 13:03:22.704,BROWSER,ABORTED,1250,17280.0
1400,85,2024-11-05 13:42:23.740,2024-11-05 15:47:23.740,MOBILE,ABORTED,1004,7500.0
1401,434,2024-12-30 16:15:38.493,2024-12-30 22:12:38.493,BROWSER,TIMEOUT,703,21420.0
1402,97,2024-12-27 08:43:30.310,2024-12-27 18:41:30.310,MOBILE,TIMEOUT,1307,35880.0
1403,10,2024-12-29 20:01:10.232,2024-12-30 00:39:10.232,MOBILE,ABORTED,4081,16680.0
1404,272,2024-04-20 13:33:16.377,2024-04-20 14:07:16.377,MOBILE,ABORTED,3998,2040.0
1405,400,2024-12-21 09:35:01.811,2024-12-21 13:21:01.811,BROWSER,TIMEOUT,2570,13560.0
1406,192,2024-09-04 04:27:07.934,2024-09-04 10:30:07.934,BROWSER,TIMEOUT,2142,21780.0
1407,247,2024-11-14 05:04:14.733,2024-11-14 05:46:14.733,BROWSER,ABORTED,4437,2520.0
1409,486,2024-12-20 15:06:23.612,2024-12-20 15:49:23.612,MOBILE,ABORTED,1461,2580.0
1410,367,2024-12-30 14:09:41.881,2024-12-30 22:16:41.881,BROWSER,TIMEOUT,2665,29220.0
1411,335,2024-09-06 23:58:15.111,2024-09-07 07:11:15.111,MOBILE,ABORTED,3014,25980.0
1412,440,2024-07-17 23:16:31.422,2024-07-18 07:27:31.422,MOBILE,ABORTED,654,29460.0
1413,337,2024-12-30 11:47:20.924,2024-12-30 14:30:20.924,MOBILE,TIMEOUT,3371,9780.0
1414,252,2024-12-06 05:21:15.364,2024-12-06 12:05:15.364,MOBILE,ABORTED,2532,24240.0
1415,262,2024-12-30 11:26:51.587,2024-12-30 21:20:51.587,MOBILE,COMPLETED,3840,35640.0
1416,124,2024-12-29 17:36:36.848,2024-12-29 19:31:36.848,MOBILE,ABORTED,1912,6900.0
1417,278,2024-12-25 22:57:23.822,2024-12-26 05:03:23.822,MOBILE,ABORTED,1240,21960.0
1418,117,2024-12-22 05:37:16.721,2024-12-22 13:57:16.721,MOBILE,COMPLETED,3046,30000.0
1419,237,2024-10-16 09:29:35.127,2024-10-16 13:07:35.127,MOBILE,COMPLETED,1803,13080.0
1420,50,2024-12-27 12:37:09.711,2024-12-27 19:12:09.711,BROWSER,COMPLETED,522,23700.0
1421,440,2024-07-29 13:30:54.854,2024-07-29 17:43:54.854,BROWSER,ABORTED,430,15180.0
1422,386,2024-12-03 06:18:53.711,2024-12-03 11:58:53.711,MOBILE,COMPLETED,4370,20400.0
1423,333,2024-12-05 23:26:07.069,2024-12-06 07:05:07.069,MOBILE,ABORTED,1478,27540.0
1424,12,2024-12-27 19:39:21.456,2024-12-28 04:25:21.456,MOBILE,TIMEOUT,3997,31560.0
1425,321,2024-12-30 07:50:19.984,2024-12-30 11:39:19.984,BROWSER,COMPLETED,3573,13740.0
1426,87,2024-12-17 17:24:46.191,2024-12-18 01:49:46.191,BROWSER,TIMEOUT,4293,30300.0
1427,38,2024-12-10 16:35:52.866,2024-12-11 00:50:52.866,BROWSER,COMPLETED,950,29700.0
1428,61,2024-12-30 16:23:10.508,2024-12-30 20:50:10.508,BROWSER,ABORTED,1299,16020.0
1430,92,2024-12-12 20:48:59.261,2024-12-13 02:39:59.261,MOBILE,COMPLETED,4842,21060.0
1431,83,2024-12-27 02:03:37.871,2024-12-27 08:14:37.871,MOBILE,TIMEOUT,865,22260.0
1432,253,2024-12-30 05:36:35.603,2024-12-30 09:28:35.603,MOBILE,ABORTED,1355,13920.0
1433,252,2024-12-29 19:48:52.624,2024-12-30 00:11:52.624,MOBILE,TIMEOUT,3266,15780.0
1434,491,2024-12-24 22:44:19.547,2024-12-25 03:46:19.547,BROWSER,COMPLETED,1498,18120.0
1435,89,2024-12-15 16:13:58.012,2024-12-15 21:25:58.012,MOBILE,TIMEOUT,4794,18720.0
1436,414,2024-10-31 20:17:43.954,2024-11-01 04:45:43.954,MOBILE,TIMEOUT,2688,30480.0
1437,355,2024-12-25 22:04:10.723,2024-12-25 23:28:10.723,MOBILE,COMPLETED,1911,5040.0
1438,48,2024-12-17 12:37:12.819,2024-12-17 16:47:12.819,BROWSER,TIMEOUT,1463,15000.0
1439,18,2024-12-21 22:53:23.810,2024-12-22 01:36:23.810,MOBILE,TIMEOUT,2551,9780.0
1442,273,2024-10-26 18:54:22.264,2024-10-27 00:58:22.264,MOBILE,TIMEOUT,708,21840.0
1443,268,2024-12-23 09:50:54.388,2024-12-23 16:45:54.388,MOBILE,TIMEOUT,259,24900.0
1444,362,2024-12-28 00:57:15.852,2024-12-28 05:39:15.852,MOBILE,TIMEOUT,2434,16920.0
1445,388,2024-11-29 06:45:11.108,2024-11-29 11:24:11.108,BROWSER,COMPLETED,548,16740.0
1446,369,2024-11-30 18:48:27.373,2024-12-01 01:26:27.373,MOBILE,COMPLETED,3717,23880.0
1447,199,2024-12-03 03:32:16.544,2024-12-03 08:04:16.544,MOBILE,COMPLETED,4436,16320.0
1448,60,2024-12-14 09:34:42.119,2024-12-14 16:14:42.119,MOBILE,ABORTED,2463,24000.0
1449,107,2024-12-19 23:44:04.336,2024-12-20 01:39:04.336,BROWSER,TIMEOUT,4875,6900.0
1450,468,2024-12-09 23:03:02.479,2024-12-10 08:06:02.479,MOBILE,ABORTED,988,32580.0
1451,442,2024-12-16 17:28:35.450,2024-12-16 21:10:35.450,MOBILE,ABORTED,2943,13320.0
1452,365,2024-11-21 12:51:11.314,2024-11-21 21:26:11.314,MOBILE,COMPLETED,4181,30900.0
1453,133,2024-09-14 08:15:25.802,2024-09-14 17:58:25.802,BROWSER,ABORTED,2389,34980.0
1455,335,2024-11-25 03:58:24.717,2024-11-25 13:09:24.717,BROWSER,COMPLETED,2916,33060.0
1456,8,2024-12-23 07:45:37.937,2024-12-23 14:06:37.937,BROWSER,TIMEOUT,1392,22860.0
1457,456,2024-12-28 01:12:27.231,2024-12-28 07:39:27.231,BROWSER,TIMEOUT,3004,23220.0
1458,417,2024-12-30 07:15:00.399,2024-12-30 14:31:00.399,BROWSER,COMPLETED,4940,26160.0
1459,193,2024-12-17 18:21:35.355,2024-12-17 23:28:35.355,BROWSER,TIMEOUT,1187,18420.0
1460,158,2024-10-18 06:04:54.337,2024-10-18 07:11:54.337,MOBILE,ABORTED,3844,4020.0
1461,495,2024-05-30 12:15:42.752,2024-05-30 20:45:42.752,MOBILE,TIMEOUT,1896,30600.0
1462,374,2024-12-15 14:05:29.475,2024-12-15 23:22:29.475,BROWSER,COMPLETED,1183,33420.0
1463,110,2024-12-29 10:08:40.544,2024-12-29 15:15:40.544,MOBILE,ABORTED,4654,18420.0
1464,146,2024-12-24 06:07:54.593,2024-12-24 10:30:54.593,BROWSER,ABORTED,2472,15780.0
1465,470,2024-12-29 08:54:08.552,2024-12-29 11:55:08.552,MOBILE,COMPLETED,2720,10860.0
1466,3,2024-12-30 22:02:14.081,2024-12-30 23:17:14.081,BROWSER,ABORTED,637,4500.0
1467,32,2024-12-28 11:37:09.250,2024-12-28 12:18:09.250,BROWSER,ABORTED,3373,2460.0
1468,104,2024-12-27 22:41:37.191,2024-12-28 01:43:37.191,MOBILE,TIMEOUT,3174,10920.0
1469,28,2024-12-18 19:46:09.479,2024-12-19 04:26:09.479,MOBILE,ABORTED,3803,31200.0
1470,288,2024-09-11 14:38:35.598,2024-09-11 15:55:35.598,MOBILE,TIMEOUT,3526,4620.0
1471,491,2024-12-26 20:10:01.429,2024-12-27 05:09:01.429,BROWSER,ABORTED,3753,32340.0
1472,363,2024-07-12 17:40:04.690,2024-07-13 02:38:04.690,MOBILE,ABORTED,3145,32280.0
1473,313,2024-12-30 07:36:08.170,2024-12-30 10:21:08.170,MOBILE,TIMEOUT,3545,9900.0
1474,131,2024-12-30 14:04:39.298,2024-12-30 17:13:39.298,MOBILE,COMPLETED,988,11340.0
1477,70,2024-02-25 15:21:12.780,2024-02-25 18:58:12.780,BROWSER,COMPLETED,1169,13020.0
1478,252,2024-12-30 15:34:43.383,2024-12-30 20:25:43.383,MOBILE,ABORTED,1091,17460.0
1479,279,2024-12-18 17:11:53.519,2024-12-18 18:26:53.519,BROWSER,TIMEOUT,2718,4500.0
1480,17,2024-12-30 21:11:14.414,2024-12-30 23:35:14.414,MOBILE,ABORTED,2760,8640.0
1481,423,2024-12-07 18:16:01.353,2024-12-07 18:59:01.353,BROWSER,TIMEOUT,543,2580.0
1482,172,2024-12-29 18:02:26.456,2024-12-29 23:31:26.456,MOBILE,TIMEOUT,788,19740.0
1483,305,2024-12-30 16:53:08.246,2024-12-30 23:57:08.246,MOBILE,COMPLETED,2998,25440.0
1484,399,2024-12-17 01:50:41.305,2024-12-17 11:37:41.305,MOBILE,ABORTED,1297,35220.0
1485,153,2024-11-28 09:51:55.367,2024-11-28 13:45:55.367,BROWSER,COMPLETED,1142,14040.0
1486,76,2024-12-17 07:39:45.724,2024-12-17 09:32:45.724,BROWSER,ABORTED,1949,6780.0
1487,260,2024-07-27 21:34:29.940,2024-07-28 06:01:29.940,BROWSER,ABORTED,4949,30420.0
1488,255,2024-11-11 10:46:40.520,2024-11-11 16:42:40.520,MOBILE,TIMEOUT,3855,21360.0
1489,106,2024-11-29 16:41:03.390,2024-11-29 21:18:03.390,BROWSER,ABORTED,502,16620.0
1490,488,2024-08-08 00:34:49.977,2024-08-08 02:45:49.977,BROWSER,ABORTED,1602,7860.0
1491,359,2024-12-24 18:42:14.976,2024-12-25 01:52:14.976,BROWSER,COMPLETED,4334,25800.0
1492,393,2024-12-08 17:10:45.049,2024-12-09 01:19:45.049,BROWSER,COMPLETED,800,29340.0
1493,481,2024-12-02 02:39:57.514,2024-12-02 11:52:57.514,MOBILE,ABORTED,1389,33180.0
1494,129,2024-12-10 06:34:04.854,2024-12-10 10:18:04.854,BROWSER,COMPLETED,4331,13440.0
1495,63,2024-12-21 17:21:32.291,2024-12-21 17:32:32.291,MOBILE,ABORTED,4160,660.0
1496,319,2024-12-29 13:45:47.396,2024-12-29 22:32:47.396,BROWSER,COMPLETED,4003,31620.0
1497,243,2024-12-13 23:34:02.770,2024-12-14 06:21:02.770,BROWSER,TIMEOUT,2025,24420.0
1498,219,2024-11-25 04:30:16.835,2024-11-25 12:48:16.835,BROWSER,COMPLETED,2466,29880.0
1499,138,2024-09-25 15:20:35.227,2024-09-26 00:30:35.227,MOBILE,COMPLETED,4153,33000.0
1500,399,2024-12-29 23:43:27.572,2024-12-30 02:37:27.572,BROWSER,TIMEOUT,3047,10440.0
1502,102,2024-08-16 23:38:00.267,2024-08-17 00:41:00.267,MOBILE,ABORTED,2142,3780.0
1503,395,2024-10-27 11:54:05.864,2024-10-27 16:49:05.864,MOBILE,ABORTED,4028,17700.0
1505,88,2024-12-30 00:25:52.183,2024-12-30 04:41:52.183,MOBILE,ABORTED,2049,15360.0
1506,122,2024-07-02 19:27:15.891,2024-07-03 00:50:15.891,MOBILE,TIMEOUT,2632,19380.0
1507,469,2024-11-01 18:41:54.394,2024-11-02 03:37:54.394,BROWSER,COMPLETED,3748,32160.0
1508,186,2024-12-30 10:04:35.652,2024-12-30 13:12:35.652,BROWSER,ABORTED,584,11280.0
1509,323,2024-12-15 18:46:26.393,2024-12-16 02:41:26.393,BROWSER,TIMEOUT,4655,28500.0
1510,56,2024-12-24 23:32:48.811,2024-12-25 08:45:48.811,BROWSER,TIMEOUT,1995,33180.0
1511,450,2024-12-23 16:18:08.958,2024-12-23 20:56:08.958,BROWSER,TIMEOUT,2771,16680.0
1512,127,2024-12-28 21:29:24.251,2024-12-28 22:48:24.251,BROWSER,TIMEOUT,4218,4740.0
1513,128,2024-12-28 09:58:54.639,2024-12-28 14:55:54.639,MOBILE,ABORTED,386,17820.0
1514,416,2024-11-27 10:26:40.518,2024-11-27 13:05:40.518,MOBILE,COMPLETED,1746,9540.0
1516,406,2024-11-04 10:55:04.174,2024-11-04 11:17:04.174,MOBILE,TIMEOUT,4972,1320.0
1517,338,2024-08-22 22:03:19.327,2024-08-22 23:14:19.327,BROWSER,ABORTED,4390,4260.0
1518,435,2024-02-06 04:02:52.901,2024-02-06 11:55:52.901,MOBILE,TIMEOUT,1889,28380.0
1519,254,2024-12-25 08:46:12.658,2024-12-25 14:12:12.658,MOBILE,ABORTED,306,19560.0
1520,323,2024-12-28 07:51:56.784,2024-12-28 10:39:56.784,BROWSER,TIMEOUT,4905,10080.0
1521,138,2024-12-18 07:52:16.228,2024-12-18 09:27:16.228,MOBILE,TIMEOUT,3744,5700.0
1522,306,2024-12-22 08:21:44.407,2024-12-22 16:23:44.407,BROWSER,ABORTED,2594,28920.0
1523,51,2024-12-03 02:52:05.660,2024-12-03 11:48:05.660,MOBILE,TIMEOUT,747,32160.0
1524,50,2024-12-28 10:14:10.199,2024-12-28 11:38:10.199,BROWSER,TIMEOUT,4890,5040.0
1525,399,2024-12-30 07:57:20.327,2024-12-30 15:06:20.327,BROWSER,TIMEOUT,461,25740.0
1526,379,2024-10-19 03:19:47.205,2024-10-19 08:45:47.205,MOBILE,COMPLETED,2232,19560.0
1528,283,2024-10-16 02:12:25.190,2024-10-16 05:33:25.190,BROWSER,TIMEOUT,182,12060.0
1529,249,2024-11-18 11:04:48.181,2024-11-18 20:36:48.181,BROWSER,TIMEOUT,3397,34320.0
1530,83,2024-12-28 06:24:00.275,2024-12-28 13:23:00.275,MOBILE,TIMEOUT,1740,25140.0
1531,363,2024-10-10 16:16:47.852,2024-10-11 02:12:47.852,MOBILE,ABORTED,2034,35760.0
1532,473,2024-12-27 03:29:22.972,2024-12-27 05:42:22.972,BROWSER,ABORTED,4776,7980.0
1533,468,2024-12-23 09:55:32.697,2024-12-23 17:40:32.697,MOBILE,ABORTED,3433,27900.0
1534,348,2024-12-03 11:02:37.027,2024-12-03 18:07:37.027,BROWSER,COMPLETED,4165,25500.0
1535,15,2024-07-15 16:33:39.666,2024-07-15 22:57:39.666,MOBILE,ABORTED,2546,23040.0
1537,412,2024-12-01 21:42:41.177,2024-12-02 00:46:41.177,BROWSER,COMPLETED,2516,11040.0
1538,102,2024-09-08 20:07:57.671,2024-09-09 03:48:57.671,MOBILE,TIMEOUT,1853,27660.0
1539,181,2024-12-22 01:27:44.940,2024-12-22 09:27:44.940,BROWSER,ABORTED,3315,28800.0
1540,73,2024-12-02 10:15:50.822,2024-12-02 11:36:50.822,MOBILE,COMPLETED,566,4860.0
1541,196,2024-12-30 13:28:54.422,2024-12-30 14:37:54.422,MOBILE,TIMEOUT,1943,4140.0
1543,359,2024-12-29 05:12:44.212,2024-12-29 05:38:44.212,BROWSER,TIMEOUT,4395,1560.0
1544,397,2024-12-07 05:48:16.386,2024-12-07 09:18:16.386,MOBILE,TIMEOUT,199,12600.0
1545,183,2024-12-30 10:19:23.191,2024-12-30 12:57:23.191,BROWSER,COMPLETED,1901,9480.0
1546,115,2024-12-24 08:47:19.344,2024-12-24 11:58:19.344,BROWSER,COMPLETED,4619,11460.0
1547,397,2024-12-24 02:06:18.738,2024-12-24 05:33:18.738,BROWSER,ABORTED,1807,12420.0
1548,93,2024-06-29 15:42:13.872,2024-06-29 17:09:13.872,BROWSER,ABORTED,3988,5220.0
1549,451,2024-11-03 07:52:48.022,2024-11-03 09:56:48.022,BROWSER,COMPLETED,1631,7440.0
1551,378,2024-11-04 04:50:48.379,2024-11-04 12:21:48.379,BROWSER,TIMEOUT,2197,27060.0
1553,263,2024-09-21 10:38:48.538,2024-09-21 19:40:48.538,BROWSER,TIMEOUT,1506,32520.0
1554,437,2024-12-19 00:25:05.396,2024-12-19 08:54:05.396,BROWSER,COMPLETED,442,30540.0
1555,188,2024-10-17 07:33:48.872,2024-10-17 08:52:48.872,MOBILE,COMPLETED,1767,4740.0
1556,432,2024-12-27 19:45:09.982,2024-12-28 05:45:09.982,MOBILE,TIMEOUT,3563,36000.0
1557,429,2024-12-08 00:49:58.641,2024-12-08 01:17:58.641,MOBILE,TIMEOUT,4589,1680.0
1558,34,2024-12-26 17:06:33.659,2024-12-27 00:37:33.659,BROWSER,COMPLETED,123,27060.0
1559,455,2024-11-20 20:49:29.639,2024-11-21 03:30:29.639,MOBILE,TIMEOUT,603,24060.0
1560,458,2024-11-23 04:03:34.315,2024-11-23 08:32:34.315,MOBILE,TIMEOUT,1047,16140.0
1561,267,2024-11-27 21:05:23.560,2024-11-27 23:03:23.560,MOBILE,TIMEOUT,1118,7080.0
1562,225,2024-12-23 18:42:34.078,2024-12-23 19:29:34.078,BROWSER,COMPLETED,1955,2820.0
1563,421,2024-12-22 22:43:22.069,2024-12-23 02:54:22.069,BROWSER,ABORTED,4540,15060.0
